date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:03:11	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:09%20GMT	https://s4shanmugsundar.wixsite.com/16e57088.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/16e57088.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:11	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:10%20GMT	https://s4shanmugsundar.wixsite.com/0a1c073a.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/0a1c073a.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:11	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:10%20GMT	https://s4shanmugsundar.wixsite.com/1ac8fc0f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/1ac8fc0f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:11	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:10%20GMT	https://s4shanmugsundar.wixsite.com/e5d84163.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/e5d84163.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:11%20GMT	https://s4shanmugsundar.wixsite.com/d5f023bb.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/d5f023bb.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:11%20GMT	https://s4shanmugsundar.wixsite.com/d820de38.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/d820de38.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:11%20GMT	https://s4shanmugsundar.wixsite.com/012dc85e.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/012dc85e.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:11%20GMT	https://s4shanmugsundar.wixsite.com/9d29a199.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/9d29a199.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:13	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:12%20GMT	https://s4shanmugsundar.wixsite.com/381ee71b.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/381ee71b.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:13	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:12%20GMT	https://s4shanmugsundar.wixsite.com/bf413556.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/bf413556.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:13	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:12%20GMT	https://s4shanmugsundar.wixsite.com/316080a6.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/316080a6.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:13	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:12%20GMT	https://s4shanmugsundar.wixsite.com/51a9742f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/51a9742f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:14	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:12%20GMT	https://s4shanmugsundar.wixsite.com/bf732f1f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/bf732f1f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:15	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:13%20GMT	https://s4shanmugsundar.wixsite.com/99f4b3eb.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/99f4b3eb.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:15	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:14%20GMT	https://s4shanmugsundar.wixsite.com/a545d558.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/a545d558.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:15	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:14%20GMT	https://s4shanmugsundar.wixsite.com/76eac8fb.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/76eac8fb.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:15%20GMT	https://s4shanmugsundar.wixsite.com/5346ce3f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/5346ce3f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:17%20GMT	https://s4shanmugsundar.wixsite.com/f658a9c4.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/f658a9c4.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:17%20GMT	https://s4shanmugsundar.wixsite.com/7c9ceb1e.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/7c9ceb1e.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:17%20GMT	https://s4shanmugsundar.wixsite.com/aa72298b.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/aa72298b.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:18%20GMT	https://s4shanmugsundar.wixsite.com/6ea2cb1c.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/6ea2cb1c.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:18%20GMT	https://s4shanmugsundar.wixsite.com/a9c2732c.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/a9c2732c.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:19%20GMT	https://s4shanmugsundar.wixsite.com/93e61b80.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/93e61b80.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:19%20GMT	https://s4shanmugsundar.wixsite.com/4bbd8d4f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4bbd8d4f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:20%20GMT	https://s4shanmugsundar.wixsite.com/f4297adc.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/f4297adc.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:20%20GMT	https://s4shanmugsundar.wixsite.com/f3af5621.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/f3af5621.min.67.delayed	(from https://s4shanmugsundar.wixsite.com/website)
17:03:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:21%20GMT	https://s4shanmugsundar.wixsite.com/23167c06.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/23167c06.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:21%20GMT	https://s4shanmugsundar.wixsite.com/4c919285.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4c919285.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:23	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:22%20GMT	https://s4shanmugsundar.wixsite.com/99e902d9.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/99e902d9.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:23	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:22%20GMT	https://s4shanmugsundar.wixsite.com/7761d6fc.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/7761d6fc.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:22%20GMT	https://s4shanmugsundar.wixsite.com/164e68d9.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/164e68d9.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:23%20GMT	https://s4shanmugsundar.wixsite.com/40e5d5cf.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/40e5d5cf.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:23%20GMT	https://s4shanmugsundar.wixsite.com/7c602eb2.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/7c602eb2.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:24%20GMT	https://s4shanmugsundar.wixsite.com/6b4c7217.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/6b4c7217.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:25%20GMT	https://s4shanmugsundar.wixsite.com/5b26625f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/5b26625f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:25%20GMT	https://s4shanmugsundar.wixsite.com/2e327647.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/2e327647.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:26%20GMT	https://s4shanmugsundar.wixsite.com/4a6a7fc9.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4a6a7fc9.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:26%20GMT	https://s4shanmugsundar.wixsite.com/f52e40aa.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/f52e40aa.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:26%20GMT	https://s4shanmugsundar.wixsite.com/29ef3ea9.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/29ef3ea9.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:26%20GMT	https://s4shanmugsundar.wixsite.com/8a33f286.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/8a33f286.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:27%20GMT	https://s4shanmugsundar.wixsite.com/a1e4335b.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/a1e4335b.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:27%20GMT	https://s4shanmugsundar.wixsite.com/67b7c77e.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/67b7c77e.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:27%20GMT	https://s4shanmugsundar.wixsite.com/b8760986.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/b8760986.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:30	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:28%20GMT	https://s4shanmugsundar.wixsite.com/37bd0eeb.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/37bd0eeb.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:30	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:29%20GMT	https://s4shanmugsundar.wixsite.com/8d04f72e.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/8d04f72e.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:30	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:29%20GMT	https://s4shanmugsundar.wixsite.com/84c587cd.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/84c587cd.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:29%20GMT	https://s4shanmugsundar.wixsite.com/ba7d2620.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/ba7d2620.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:30%20GMT	https://s4shanmugsundar.wixsite.com/41f1fa78.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/41f1fa78.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:30%20GMT	https://s4shanmugsundar.wixsite.com/3e581339.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/3e581339.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:30%20GMT	https://s4shanmugsundar.wixsite.com/a2f0f523.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/a2f0f523.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:31%20GMT	https://s4shanmugsundar.wixsite.com/86aca973.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/86aca973.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:31%20GMT	https://s4shanmugsundar.wixsite.com/7c1692b1.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/7c1692b1.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:31%20GMT	https://s4shanmugsundar.wixsite.com/8005d5c1.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/8005d5c1.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:32%20GMT	https://s4shanmugsundar.wixsite.com/0e20a470.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/0e20a470.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:32%20GMT	https://s4shanmugsundar.wixsite.com/c9b5bd15.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/c9b5bd15.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:32%20GMT	https://s4shanmugsundar.wixsite.com/8c688a9d.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/8c688a9d.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:33%20GMT	https://s4shanmugsundar.wixsite.com/6b1e299b.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/6b1e299b.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:33%20GMT	https://s4shanmugsundar.wixsite.com/11d68990.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/11d68990.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:33%20GMT	https://s4shanmugsundar.wixsite.com/3f166307.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/3f166307.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:34%20GMT	https://s4shanmugsundar.wixsite.com/1355ec40.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/1355ec40.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:34%20GMT	https://s4shanmugsundar.wixsite.com/48220e7a.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/48220e7a.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:34%20GMT	https://s4shanmugsundar.wixsite.com/eca71e40.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/eca71e40.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:34%20GMT	https://s4shanmugsundar.wixsite.com/024f5250.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/024f5250.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:35%20GMT	https://s4shanmugsundar.wixsite.com/54e8ad37.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/54e8ad37.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:35%20GMT	https://s4shanmugsundar.wixsite.com/c79634ce.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/c79634ce.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:35%20GMT	https://s4shanmugsundar.wixsite.com/036d1c2c.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/036d1c2c.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:35%20GMT	https://s4shanmugsundar.wixsite.com/04c30725.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/04c30725.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:36%20GMT	https://s4shanmugsundar.wixsite.com/685dda1c.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/685dda1c.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:36%20GMT	https://s4shanmugsundar.wixsite.com/ad3a6151.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/ad3a6151.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:36%20GMT	https://s4shanmugsundar.wixsite.com/b43bc41a.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/b43bc41a.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:37%20GMT	https://s4shanmugsundar.wixsite.com/aff3efe3.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/aff3efe3.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:37%20GMT	https://s4shanmugsundar.wixsite.com/44306cc3.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/44306cc3.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:37%20GMT	https://s4shanmugsundar.wixsite.com/f08a1c03.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/f08a1c03.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:37%20GMT	https://s4shanmugsundar.wixsite.com/6818c64c.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/6818c64c.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:38%20GMT	https://s4shanmugsundar.wixsite.com/4fa4a352.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4fa4a352.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:38%20GMT	https://s4shanmugsundar.wixsite.com/97d7cd97.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/97d7cd97.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:38%20GMT	https://s4shanmugsundar.wixsite.com/a1e76019.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/a1e76019.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:39%20GMT	https://s4shanmugsundar.wixsite.com/b4bc6361.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/b4bc6361.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:39%20GMT	https://s4shanmugsundar.wixsite.com/9eed3e82.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/9eed3e82.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:39%20GMT	https://s4shanmugsundar.wixsite.com/ce776e38.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/ce776e38.min.css	(from https://s4shanmugsundar.wixsite.com/website)
